,,,"50 to 54 years","..","40748.3.2.9","2,415"
,,,"55 to 59 years","..","40748.3.2.10","3,180"
,,,"60 to 64 years","..","40748.3.2.11","3,700"
,,,"65 to 69 years","..","40748.3.2.12","3,100"
,,,"70 to 74 years","..","40748.3.2.13","2,425"
,,,"75 to 79 years","..","40748.3.2.14","1,500"
,,,"80 to 84 years","..","40748.3.2.15","750"
,,,"85 years and over","..","40748.3.2.16","390"
,,"Married","Total - Age","..","40748.3.3.1","21,820"
,,,"15 to 19 years","..","40748.3.3.2","5"
,,,"20 to 24 years","..","40748.3.3.3","125"
,,,"25 to 29 years","..","40748.3.3.4","565"
,,,"30 to 34 years","..","40748.3.3.5","1,230"
,,,"35 to 39 years","..","40748.3.3.6","1,490"
,,,"40 to 44 years","..","40748.3.3.7","1,500"
,,,"45 to 49 years","..","40748.3.3.8","1,555"
,,,"50 to 54 years","..","40748.3.3.9","1,955"
,,,"55 to 59 years","..","40748.3.3.10","2,625"
,,,"60 to 64 years","..","40748.3.3.11","3,190"
,,,"65 to 69 years","..","40748.3.3.12","2,830"
,,,"70 to 74 years","..","40748.3.3.13","2,245"
,,,"75 to 79 years","..","40748.3.3.14","1,415"
,,,"80 to 84 years","..","40748.3.3.15","710"
,,,"85 years and over","..","40748.3.3.16","380"
,,"Living common-law","Total - Age","..","40748.3.4.1","5,720"
,,,"15 to 19 years","..","40748.3.4.2","55"
,,,"20 to 24 years","..","40748.3.4.3","425"
,,,"25 to 29 years","..","40748.3.4.4","900"
,,,"30 to 34 years","..","40748.3.4.5","715"
,,,"35 to 39 years","..","40748.3.4.6","570"
,,,"40 to 44 years","..","40748.3.4.7","480"
,,,"45 to 49 years","..","40748.3.4.8","470"
,,,"50 to 54 years","..","40748.3.4.9","450"
,,,"55 to 59 years","..","40748.3.4.10","555"
,,,"60 to 64 years","..","40748.3.4.11","515"
,,,"65 to 69 years","..","40748.3.4.12","270"
,,,"70 to 74 years","..","40748.3.4.13","185"
,,,"75 to 79 years","..","40748.3.4.14","85"
,,,"80 to 84 years","..","40748.3.4.15","40"
,,,"85 years and over","..","40748.3.4.16","10"
,,"Living common law - Never married","Total - Age","..","40748.3.5.1","3,815"
,,,"15 to 19 years","..","40748.3.5.2","55"
,,,"20 to 24 years","..","40748.3.5.3","425"
,,,"25 to 29 years","..","40748.3.5.4","885"
,,,"30 to 34 years","..","40748.3.5.5","655"
,,,"35 to 39 years","..","40748.3.5.6","460"
,,,"40 to 44 years","..","40748.3.5.7","320"
,,,"45 to 49 years","..","40748.3.5.8","275"
,,,"50 to 54 years","..","40748.3.5.9","210"
,,,"55 to 59 years","..","40748.3.5.10","210"
,,,"60 to 64 years","..","40748.3.5.11","185"
,,,"65 to 69 years","..","40748.3.5.12","70"
,,,"70 to 74 years","..","40748.3.5.13","45"
,,,"75 to 79 years","..","40748.3.5.14","20"
,,,"80 to 84 years","..","40748.3.5.15","10"
,,,"85 years and over","..","40748.3.5.16","0"
,,"Living common law - Separated","Total - Age","..","40748.3.6.1","370"
,,,"15 to 19 years","..","40748.3.6.2","0"
,,,"20 to 24 years","..","40748.3.6.3","0"
,,,"25 to 29 years","..","40748.3.6.4","5"
,,,"30 to 34 years","..","40748.3.6.5","25"
,,,"35 to 39 years","..","40748.3.6.6","30"
,,,"40 to 44 years","..","40748.3.6.7","55"
,,,"45 to 49 years","..","40748.3.6.8","50"
,,,"50 to 54 years","..","40748.3.6.9","75"
,,,"55 to 59 years","..","40748.3.6.10","55"
,,,"60 to 64 years","..","40748.3.6.11","50"
,,,"65 to 69 years","..","40748.3.6.12","5"
,,,"70 to 74 years","..","40748.3.6.13","10"
,,,"75 to 79 years","..","40748.3.6.14","5"
,,,"80 to 84 years","..","40748.3.6.15","0"
,,,"85 years and over","..","40748.3.6.16","0"
,,"Living common law - Divorced","Total - Age","..","40748.3.7.1","1,275"
,,,"15 to 19 years","..","40748.3.7.2","0"
,,,"20 to 24 years","..","40748.3.7.3","5"
,,,"25 to 29 years","..","40748.3.7.4","5"
,,,"30 to 34 years","..","40748.3.7.5","30"
,,,"35 to 39 years","..","40748.3.7.6","80"
,,,"40 to 44 years","..","40748.3.7.7","95"
,,,"45 to 49 years","..","40748.3.7.8","140"
,,,"50 to 54 years","..","40748.3.7.9","145"
,,,"55 to 59 years","..","40748.3.7.10","255"
,,,"60 to 64 years","..","40748.3.7.11","240"
,,,"65 to 69 years","..","40748.3.7.12","165"
,,,"70 to 74 years","..","40748.3.7.13","85"
,,,"75 to 79 years","..","40748.3.7.14","35"
,,,"80 to 84 years","..","40748.3.7.15","10"
,,,"85 years and over","..","40748.3.7.16","5"
,,"Living common law - Widowed","Total - Age","..","40748.3.8.1","260"
,,,"15 to 19 years","..","40748.3.8.2","0"
,,,"20 to 24 years","..","40748.3.8.3","0"
,,,"25 to 29 years","..","40748.3.8.4","0"
,,,"30 to 34 years","..","40748.3.8.5","5"
,,,"35 to 39 years","..","40748.3.8.6","5"
,,,"40 to 44 years","..","40748.3.8.7","5"
,,,"45 to 49 years","..","40748.3.8.8","5"
,,,"50 to 54 years","..","40748.3.8.9","20"
,,,"55 to 59 years","..","40748.3.8.10","40"
,,,"60 to 64 years","..","40748.3.8.11","45"
,,,"65 to 69 years","..","40748.3.8.12","35"
,,,"70 to 74 years","..","40748.3.8.13","50"
,,,"75 to 79 years","..","40748.3.8.14","30"
,,,"80 to 84 years","..","40748.3.8.15","20"
,,,"85 years and over","..","40748.3.8.16","0"
,,"Not married and not living common-law","Total - Age","..","40748.3.9.1","22,530"
,,,"15 to 19 years","..","40748.3.9.2","2,480"
,,,"20 to 24 years","..","40748.3.9.3","2,080"
,,,"25 to 29 years","..","40748.3.9.4","1,490"
,,,"30 to 34 years","..","40748.3.9.5","1,160"
,,,"35 to 39 years","..","40748.3.9.6","1,025"
,,,"40 to 44 years","..","40748.3.9.7","1,075"
,,,"45 to 49 years","..","40748.3.9.8","1,015"
,,,"50 to 54 years","..","40748.3.9.9","1,160"
,,,"55 to 59 years","..","40748.3.9.10","1,655"
,,,"60 to 64 years","..","40748.3.9.11","1,715"
,,,"65 to 69 years","..","40748.3.9.12","1,595"
,,,"70 to 74 years","..","40748.3.9.13","1,650"
,,,"75 to 79 years","..","40748.3.9.14","1,380"
,,,"80 to 84 years","..","40748.3.9.15","1,270"
,,,"85 years and over","..","40748.3.9.16","1,780"
,,"Not married and not living common law - Never married","Total - Age","..","40748.3.10.1","10,825"
,,,"15 to 19 years","..","40748.3.10.2","2,480"
,,,"20 to 24 years","..","40748.3.10.3","2,065"
,,,"25 to 29 years","..","40748.3.10.4","1,450"
,,,"30 to 34 years","..","40748.3.10.5","1,010"
,,,"35 to 39 years","..","40748.3.10.6","725"
,,,"40 to 44 years","..","40748.3.10.7","610"
,,,"45 to 49 years","..","40748.3.10.8","460"
,,,"50 to 54 years","..","40748.3.10.9","465"
,,,"55 to 59 years","..","40748.3.10.10","555"
,,,"60 to 64 years","..","40748.3.10.11","425"
,,,"65 to 69 years","..","40748.3.10.12","215"
,,,"70 to 74 years","..","40748.3.10.13","175"
,,,"75 to 79 years","..","40748.3.10.14","85"
,,,"80 to 84 years","..","40748.3.10.15","45"
,,,"85 years and over","..","40748.3.10.16","60"
,,"Not married and not living common law - Separated","Total - Age","..","40748.3.11.1","1,805"
,,,"15 to 19 years","..","40748.3.11.2","0"
,,,"20 to 24 years","..","40748.3.11.3","10"
,,,"25 to 29 years","..","40748.3.11.4","30"
,,,"30 to 34 years","..","40748.3.11.5","85"
,,,"35 to 39 years","..","40748.3.11.6","180"
,,,"40 to 44 years","..","40748.3.11.7","240"
,,,"45 to 49 years","..","40748.3.11.8","210"
,,,"50 to 54 years","..","40748.3.11.9","240"
,,,"55 to 59 years","..","40748.3.11.10","255"
,,,"60 to 64 years","..","40748.3.11.11","195"
,,,"65 to 69 years","..","40748.3.11.12","150"
,,,"70 to 74 years","..","40748.3.11.13","115"
,,,"75 to 79 years","..","40748.3.11.14","50"
,,,"80 to 84 years","..","40748.3.11.15","25"
,,,"85 years and over","..","40748.3.11.16","10"
,,"Not married and not living common law - Divorced","Total - Age","..","40748.3.12.1","3,840"
,,,"15 to 19 years","..","40748.3.12.2","0"
,,,"20 to 24 years","..","40748.3.12.3","5"
,,,"25 to 29 years","..","40748.3.12.4","10"
,,,"30 to 34 years","..","40748.3.12.5","45"
,,,"35 to 39 years","..","40748.3.12.6","95"
,,,"40 to 44 years","..","40748.3.12.7","195"
,,,"45 to 49 years","..","40748.3.12.8","290"
,,,"50 to 54 years","..","40748.3.12.9","350"
,,,"55 to 59 years","..","40748.3.12.10","595"
,,,"60 to 64 years","..","40748.3.12.11","650"
,,,"65 to 69 years","..","40748.3.12.12","615"
,,,"70 to 74 years","..","40748.3.12.13","485"
,,,"75 to 79 years","..","40748.3.12.14","260"
,,,"80 to 84 years","..","40748.3.12.15","140"
,,,"85 years and over","..","40748.3.12.16","95"
,,"Not married and not living common law - Widowed","Total - Age","..","40748.3.13.1","6,065"
,,,"15 to 19 years","..","40748.3.13.2","0"
,,,"20 to 24 years","..","40748.3.13.3","0"
,,,"25 to 29 years","..","40748.3.13.4","5"
,,,"30 to 34 years","..","40748.3.13.5","15"
,,,"35 to 39 years","..","40748.3.13.6","20"
,,,"40 to 44 years","..","40748.3.13.7","35"
,,,"45 to 49 years","..","40748.3.13.8","60"
,,,"50 to 54 years","..","40748.3.13.9","100"
,,,"55 to 59 years","..","40748.3.13.10","250"
,,,"60 to 64 years","..","40748.3.13.11","445"
,,,"65 to 69 years","..","40748.3.13.12","610"
,,,"70 to 74 years","..","40748.3.13.13","870"
,,,"75 to 79 years","..","40748.3.13.14","980"
,,,"80 to 84 years","..","40748.3.13.15","1,060"
,,,"85 years and over","..","40748.3.13.16","1,620"
"Thunder Bay i41026","Total - Gender","Total - Marital status","Total - Age","..","41026.1.1.1","125,235"
,,,"15 to 19 years","..","41026.1.1.2","7,310"
,,,"20 to 24 years","..","41026.1.1.3","9,005"
,,,"25 to 29 years","..","41026.1.1.4","9,855"
,,,"30 to 34 years","..","41026.1.1.5","9,190"
,,,"35 to 39 years","..","41026.1.1.6","8,665"
,,,"40 to 44 years","..","41026.1.1.7","8,040"
,,,"45 to 49 years","..","41026.1.1.8","8,355"
,,,"50 to 54 years","..","41026.1.1.9","9,275"
,,,"55 to 59 years","..","41026.1.1.10","11,280"
,,,"60 to 64 years","..","41026.1.1.11","12,120"
,,,"65 to 69 years","..","41026.1.1.12","10,445"
,,,"70 to 74 years","..","41026.1.1.13","8,690"
,,,"75 to 79 years","..","41026.1.1.14","5,425"
,,,"80 to 84 years","..","41026.1.1.15","3,695"
,,,"85 years and over","..","41026.1.1.16","3,880"
,,"Married or living common-law","Total - Age","..","41026.1.2.1","68,375"
,,,"15 to 19 years","..","41026.1.2.2","80"
,,,"20 to 24 years","..","41026.1.2.3","1,325"
,,,"25 to 29 years","..","41026.1.2.4","4,000"
,,,"30 to 34 years","..","41026.1.2.5","5,450"
,,,"35 to 39 years","..","41026.1.2.6","5,640"
,,,"40 to 44 years","..","41026.1.2.7","5,345"
,,,"45 to 49 years","..","41026.1.2.8","5,495"
,,,"50 to 54 years","..","41026.1.2.9","5,990"
,,,"55 to 59 years","..","41026.1.2.10","7,480"
,,,"60 to 64 years","..","41026.1.2.11","8,235"
,,,"65 to 69 years","..","41026.1.2.12","7,055"
,,,"70 to 74 years","..","41026.1.2.13","5,770"
,,,"75 to 79 years","..","41026.1.2.14","3,305"
,,,"80 to 84 years","..","41026.1.2.15","1,940"
,,,"85 years and over","..","41026.1.2.16","1,265"
,,"Married","Total - Age","..","41026.1.3.1","52,970"
,,,"15 to 19 years","..","41026.1.3.2","5"
,,,"20 to 24 years","..","41026.1.3.3","175"
,,,"25 to 29 years","..","41026.1.3.4","1,325"
,,,"30 to 34 years","..","41026.1.3.5","3,125"
,,,"35 to 39 years","..","41026.1.3.6","4,045"
,,,"40 to 44 years","..","41026.1.3.7","4,005"
,,,"45 to 49 years","..","41026.1.3.8","4,325"
,,,"50 to 54 years","..","41026.1.3.9","4,880"
,,,"55 to 59 years","..","41026.1.3.10","6,190"
,,,"60 to 64 years","..","41026.1.3.11","7,120"
,,,"65 to 69 years","..","41026.1.3.12","6,350"
,,,"70 to 74 years","..","41026.1.3.13","5,275"
,,,"75 to 79 years","..","41026.1.3.14","3,090"
,,,"80 to 84 years","..","41026.1.3.15","1,835"
,,,"85 years and over","..","41026.1.3.16","1,220"
,,"Living common-law","Total - Age","..","41026.1.4.1","15,410"
,,,"15 to 19 years","..","41026.1.4.2","70"
,,,"20 to 24 years","..","41026.1.4.3","1,150"
,,,"25 to 29 years","..","41026.1.4.4","2,675"
,,,"30 to 34 years","..","41026.1.4.5","2,325"
,,,"35 to 39 years","..","41026.1.4.6","1,595"
,,,"40 to 44 years","..","41026.1.4.7","1,335"
,,,"45 to 49 years","..","41026.1.4.8","1,165"
,,,"50 to 54 years","..","41026.1.4.9","1,110"
,,,"55 to 59 years","..","41026.1.4.10","1,290"
,,,"60 to 64 years","..","41026.1.4.11","1,125"
,,,"65 to 69 years","..","41026.1.4.12","705"
,,,"70 to 74 years","..","41026.1.4.13","495"
,,,"75 to 79 years","..","41026.1.4.14","210"
,,,"80 to 84 years","..","41026.1.4.15","110"
,,,"85 years and over","..","41026.1.4.16","45"
,,"Living common law - Never married","Total - Age","..","41026.1.5.1","11,245"
,,,"15 to 19 years","..","41026.1.5.2","70"
,,,"20 to 24 years","..","41026.1.5.3","1,140"
,,,"25 to 29 years","..","41026.1.5.4","2,645"
,,,"30 to 34 years","..","41026.1.5.5","2,230"
,,,"35 to 39 years","..","41026.1.5.6","1,395"
,,,"40 to 44 years","..","41026.1.5.7","985"
,,,"45 to 49 years","..","41026.1.5.8","725"
,,,"50 to 54 years","..","41026.1.5.9","585"
,,,"55 to 59 years","..","41026.1.5.10","610"
,,,"60 to 64 years","..","41026.1.5.11","445"
,,,"65 to 69 years","..","41026.1.5.12","225"
,,,"70 to 74 years","..","41026.1.5.13","120"
,,,"75 to 79 years","..","41026.1.5.14","50"
,,,"80 to 84 years","..","41026.1.5.15","25"
,,,"85 years and over","..","41026.1.5.16","5"
,,"Living common law - Separated","Total - Age","..","41026.1.6.1","800"
,,,"15 to 19 years","..","41026.1.6.2","0"
,,,"20 to 24 years","..","41026.1.6.3","5"
,,,"25 to 29 years","..","41026.1.6.4","20"
,,,"30 to 34 years","..","41026.1.6.5","30"
,,,"35 to 39 years","..","41026.1.6.6","70"
,,,"40 to 44 years","..","41026.1.6.7","105"
,,,"45 to 49 years","..","41026.1.6.8","110"
,,,"50 to 54 years","..","41026.1.6.9","110"
,,,"55 to 59 years","..","41026.1.6.10","140"
,,,"60 to 64 years","..","41026.1.6.11","100"
,,,"65 to 69 years","..","41026.1.6.12","65"
,,,"70 to 74 years","..","41026.1.6.13","30"
,,,"75 to 79 years","..","41026.1.6.14","15"
,,,"80 to 84 years","..","41026.1.6.15","5"
,,,"85 years and over","..","41026.1.6.16","5"
,,"Living common law - Divorced","Total - Age","..","41026.1.7.1","2,875"
,,,"15 to 19 years","..","41026.1.7.2","0"
,,,"20 to 24 years","..","41026.1.7.3","5"
,,,"25 to 29 years","..","41026.1.7.4","15"
,,,"30 to 34 years","..","41026.1.7.5","65"
,,,"35 to 39 years","..","41026.1.7.6","120"
,,,"40 to 44 years","..","41026.1.7.7","235"
,,,"45 to 49 years","..","41026.1.7.8","310"
,,,"50 to 54 years","..","41026.1.7.9","395"
,,,"55 to 59 years","..","41026.1.7.10","495"
,,,"60 to 64 years","..","41026.1.7.11","505"
,,,"65 to 69 years","..","41026.1.7.12","320"
,,,"70 to 74 years","..","41026.1.7.13","250"
,,,"75 to 79 years","..","41026.1.7.14","105"
,,,"80 to 84 years","..","41026.1.7.15","40"
,,,"85 years and over","..","41026.1.7.16","20"
,,"Living common law - Widowed","Total - Age","..","41026.1.8.1","480"
,,,"15 to 19 years","..","41026.1.8.2","0"
,,,"20 to 24 years","..","41026.1.8.3","0"
,,,"25 to 29 years","..","41026.1.8.4","0"
,,,"30 to 34 years","..","41026.1.8.5","0"
,,,"35 to 39 years","..","41026.1.8.6","5"
,,,"40 to 44 years","..","41026.1.8.7","10"
,,,"45 to 49 years","..","41026.1.8.8","20"
,,,"50 to 54 years","..","41026.1.8.9","25"
,,,"55 to 59 years","..","41026.1.8.10","40"
,,,"60 to 64 years","..","41026.1.8.11","75"
,,,"65 to 69 years","..","41026.1.8.12","95"
,,,"70 to 74 years","..","41026.1.8.13","95"
,,,"75 to 79 years","..","41026.1.8.14","50"
,,,"80 to 84 years","..","41026.1.8.15","45"
,,,"85 years and over","..","41026.1.8.16","15"
,,"Not married and not living common-law","Total - Age","..","41026.1.9.1","56,860"
,,,"15 to 19 years","..","41026.1.9.2","7,235"
,,,"20 to 24 years","..","41026.1.9.3","7,685"
,,,"25 to 29 years","..","41026.1.9.4","5,855"
,,,"30 to 34 years","..","41026.1.9.5","3,740"
,,,"35 to 39 years","..","41026.1.9.6","3,025"
,,,"40 to 44 years","..","41026.1.9.7","2,695"
,,,"45 to 49 years","..","41026.1.9.8","2,865"
,,,"50 to 54 years","..","41026.1.9.9","3,285"
,,,"55 to 59 years","..","41026.1.9.10","3,805"
,,,"60 to 64 years","..","41026.1.9.11","3,880"
,,,"65 to 69 years","..","41026.1.9.12","3,390"
,,,"70 to 74 years","..","41026.1.9.13","2,915"
,,,"75 to 79 years","..","41026.1.9.14","2,120"
,,,"80 to 84 years","..","41026.1.9.15","1,755"
,,,"85 years and over","..","41026.1.9.16","2,615"
,,"Not married and not living common law - Never married","Total - Age","..","41026.1.10.1","36,385"
,,,"15 to 19 years","..","41026.1.10.2","7,235"
,,,"20 to 24 years","..","41026.1.10.3","7,655"
,,,"25 to 29 years","..","41026.1.10.4","5,775"
,,,"30 to 34 years","..","41026.1.10.5","3,435"
,,,"35 to 39 years","..","41026.1.10.6","2,390"
,,,"40 to 44 years","..","41026.1.10.7","1,820"
,,,"45 to 49 years","..","41026.1.10.8","1,605"
,,,"50 to 54 years","..","41026.1.10.9","1,635"
,,,"55 to 59 years","..","41026.1.10.10","1,675"
,,,"60 to 64 years","..","41026.1.10.11","1,280"
,,,"65 to 69 years","..","41026.1.10.12","865"
,,,"70 to 74 years","..","41026.1.10.13","560"
,,,"75 to 79 years","..","41026.1.10.14","230"
,,,"80 to 84 years","..","41026.1.10.15","110"
,,,"85 years and over","..","41026.1.10.16","125"
,,"Not married and not living common law - Separated","Total - Age","..","41026.1.11.1","4,090"
,,,"15 to 19 years","..","41026.1.11.2","0"
,,,"20 to 24 years","..","41026.1.11.3","5"
,,,"25 to 29 years","..","41026.1.11.4","50"
,,,"30 to 34 years","..","41026.1.11.5","185"
,,,"35 to 39 years","..","41026.1.11.6","370"
,,,"40 to 44 years","..","41026.1.11.7","420"
,,,"45 to 49 years","..","41026.1.11.8","535"
,,,"50 to 54 years","..","41026.1.11.9","545"
,,,"55 to 59 years","..","41026.1.11.10","570"
,,,"60 to 64 years","..","41026.1.11.11","560"
,,,"65 to 69 years","..","41026.1.11.12","370"
,,,"70 to 74 years","..","41026.1.11.13","255"
,,,"75 to 79 years","..","41026.1.11.14","130"
,,,"80 to 84 years","..","41026.1.11.15","60"
,,,"85 years and over","..","41026.1.11.16","40"
,,"Not married and not living common law - Divorced","Total - Age","..","41026.1.12.1","7,840"
,,,"15 to 19 years","..","41026.1.12.2","0"
,,,"20 to 24 years","..","41026.1.12.3","20"
,,,"25 to 29 years","..","41026.1.12.4","20"
,,,"30 to 34 years","..","41026.1.12.5","105"
,,,"35 to 39 years","..","41026.1.12.6","230"
,,,"40 to 44 years","..","41026.1.12.7","385"
,,,"45 to 49 years","..","41026.1.12.8","645"
,,,"50 to 54 years","..","41026.1.12.9","940"
,,,"55 to 59 years","..","41026.1.12.10","1,195"
,,,"60 to 64 years","..","41026.1.12.11","1,400"
,,,"65 to 69 years","..","41026.1.12.12","1,205"
,,,"70 to 74 years","..","41026.1.12.13","865"
,,,"75 to 79 years","..","41026.1.12.14","500"
,,,"80 to 84 years","..","41026.1.12.15","195"
,,,"85 years and over","..","41026.1.12.16","145"
,,"Not married and not living common law - Widowed","Total - Age","..","41026.1.13.1","8,545"
,,,"15 to 19 years","..","41026.1.13.2","0"
,,,"20 to 24 years","..","41026.1.13.3","5"
,,,"25 to 29 years","..","41026.1.13.4","5"
,,,"30 to 34 years","..","41026.1.13.5","15"
,,,"35 to 39 years","..","41026.1.13.6","30"
,,,"40 to 44 years","..","41026.1.13.7","70"
,,,"45 to 49 years","..","41026.1.13.8","85"
,,,"50 to 54 years","..","41026.1.13.9","165"
,,,"55 to 59 years","..","41026.1.13.10","365"
,,,"60 to 64 years","..","41026.1.13.11","645"
,,,"65 to 69 years","..","41026.1.13.12","960"
,,,"70 to 74 years","..","41026.1.13.13","1,240"
,,,"75 to 79 years","..","41026.1.13.14","1,265"
,,,"80 to 84 years","..","41026.1.13.15","1,390"
,,,"85 years and over","..","41026.1.13.16","2,305"
,"Men+ 4","Total - Marital status","Total - Age","..","41026.2.1.1","61,920"
,,,"15 to 19 years","..","41026.2.1.2","3,805"
,,,"20 to 24 years","..","41026.2.1.3","4,815"
,,,"25 to 29 years","..","41026.2.1.4","5,055"
,,,"30 to 34 years","..","41026.2.1.5","4,660"
,,,"35 to 39 years","..","41026.2.1.6","4,320"
,,,"40 to 44 years","..","41026.2.1.7","3,940"
,,,"45 to 49 years","..","41026.2.1.8","4,120"
,,,"50 to 54 years","..","41026.2.1.9","4,525"
,,,"55 to 59 years","..","41026.2.1.10","5,520"
,,,"60 to 64 years","..","41026.2.1.11","5,910"
,,,"65 to 69 years","..","41026.2.1.12","5,220"
,,,"70 to 74 years","..","41026.2.1.13","4,285"
,,,"75 to 79 years","..","41026.2.1.14","2,610"
,,,"80 to 84 years","..","41026.2.1.15","1,645"
,,,"85 years and over","..","41026.2.1.16","1,490"
,,"Married or living common-law","Total - Age","..","41026.2.2.1","34,075"
,,,"15 to 19 years","..","41026.2.2.2","35"
,,,"20 to 24 years","..","41026.2.2.3","490"
,,,"25 to 29 years","..","41026.2.2.4","1,735"
,,,"30 to 34 years","..","41026.2.2.5","2,580"
,,,"35 to 39 years","..","41026.2.2.6","2,725"
,,,"40 to 44 years","..","41026.2.2.7","2,640"
,,,"45 to 49 years","..","41026.2.2.8","2,670"
,,,"50 to 54 years","..","41026.2.2.9","2,875"
,,,"55 to 59 years","..","41026.2.2.10","3,610"
,,,"60 to 64 years","..","41026.2.2.11","4,080"
,,,"65 to 69 years","..","41026.2.2.12","3,660"
,,,"70 to 74 years","..","41026.2.2.13","3,110"
,,,"75 to 79 years","..","41026.2.2.14","1,880"
,,,"80 to 84 years","..","41026.2.2.15","1,155"
,,,"85 years and over","..","41026.2.2.16","820"
,,"Married","Total - Age","..","41026.2.3.1","26,410"
,,,"15 to 19 years","..","41026.2.3.2","5"
,,,"20 to 24 years","..","41026.2.3.3","60"
,,,"25 to 29 years","..","41026.2.3.4","520"
,,,"30 to 34 years","..","41026.2.3.5","1,385"
,,,"35 to 39 years","..","41026.2.3.6","1,900"
,,,"40 to 44 years","..","41026.2.3.7","1,965"
,,,"45 to 49 years","..","41026.2.3.8","2,060"
,,,"50 to 54 years","..","41026.2.3.9","2,320"
,,,"55 to 59 years","..","41026.2.3.10","2,995"
,,,"60 to 64 years","..","41026.2.3.11","3,475"
,,,"65 to 69 years","..","41026.2.3.12","3,250"
,,,"70 to 74 years","..","41026.2.3.13","2,835"
,,,"75 to 79 years","..","41026.2.3.14","1,740"
,,,"80 to 84 years","..","41026.2.3.15","1,095"
,,,"85 years and over","..","41026.2.3.16","785"
,,"Living common-law","Total - Age","..","41026.2.4.1","7,665"
,,,"15 to 19 years","..","41026.2.4.2","30"
,,,"20 to 24 years","..","41026.2.4.3","435"
,,,"25 to 29 years","..","41026.2.4.4","1,210"
,,,"30 to 34 years","..","41026.2.4.5","1,190"
,,,"35 to 39 years","..","41026.2.4.6","825"
,,,"40 to 44 years","..","41026.2.4.7","680"
,,,"45 to 49 years","..","41026.2.4.8","605"
,,,"50 to 54 years","..","41026.2.4.9","555"
,,,"55 to 59 years","..","41026.2.4.10","615"
,,,"60 to 64 years","..","41026.2.4.11","605"
,,,"65 to 69 years","..","41026.2.4.12","405"
,,,"70 to 74 years","..","41026.2.4.13","270"
,,,"75 to 79 years","..","41026.2.4.14","140"
,,,"80 to 84 years","..","41026.2.4.15","65"
,,,"85 years and over","..","41026.2.4.16","35"
,,"Living common law - Never married","Total - Age","..","41026.2.5.1","5,630"
,,,"15 to 19 years","..","41026.2.5.2","30"
,,,"20 to 24 years","..","41026.2.5.3","435"
,,,"25 to 29 years","..","41026.2.5.4","1,200"
,,,"30 to 34 years","..","41026.2.5.5","1,150"
,,,"35 to 39 years","..","41026.2.5.6","735"
,,,"40 to 44 years","..","41026.2.5.7","525"
,,,"45 to 49 years","..","41026.2.5.8","405"
,,,"50 to 54 years","..","41026.2.5.9","300"
,,,"55 to 59 years","..","41026.2.5.10","320"
,,,"60 to 64 years","..","41026.2.5.11","265"
,,,"65 to 69 years","..","41026.2.5.12","135"
,,,"70 to 74 years","..","41026.2.5.13","75"
,,,"75 to 79 years","..","41026.2.5.14","35"
,,,"80 to 84 years","..","41026.2.5.15","10"
,,,"85 years and over","..","41026.2.5.16","5"
,,"Living common law - Separated","Total - Age","..","41026.2.6.1","415"
,,,"15 to 19 years","..","41026.2.6.2","0"
,,,"20 to 24 years","..","41026.2.6.3","0"
,,,"25 to 29 years","..","41026.2.6.4","10"
,,,"30 to 34 years","..","41026.2.6.5","10"
,,,"35 to 39 years","..","41026.2.6.6","30"
,,,"40 to 44 years","..","41026.2.6.7","45"
,,,"45 to 49 years","..","41026.2.6.8","55"
,,,"50 to 54 years","..","41026.2.6.9","60"
,,,"55 to 59 years","..","41026.2.6.10","60"
,,,"60 to 64 years","..","41026.2.6.11","60"
,,,"65 to 69 years","..","41026.2.6.12","50"
,,,"70 to 74 years","..","41026.2.6.13","20"
,,,"75 to 79 years","..","41026.2.6.14","10"
,,,"80 to 84 years","..","41026.2.6.15","5"
,,,"85 years and over","..","41026.2.6.16","0"
,,"Living common law - Divorced","Total - Age","..","41026.2.7.1","1,445"
,,,"15 to 19 years","..","41026.2.7.2","0"
,,,"20 to 24 years","..","41026.2.7.3","0"
,,,"25 to 29 years","..","41026.2.7.4","5"
,,,"30 to 34 years","..","41026.2.7.5","30"
,,,"35 to 39 years","..","41026.2.7.6","50"
,,,"40 to 44 years","..","41026.2.7.7","105"
,,,"45 to 49 years","..","41026.2.7.8","140"
,,,"50 to 54 years","..","41026.2.7.9","190"
,,,"55 to 59 years","..","41026.2.7.10","225"
,,,"60 to 64 years","..","41026.2.7.11","255"
,,,"65 to 69 years","..","41026.2.7.12","180"
,,,"70 to 74 years","..","41026.2.7.13","145"
,,,"75 to 79 years","..","41026.2.7.14","75"
,,,"80 to 84 years","..","41026.2.7.15","25"
,,,"85 years and over","..","41026.2.7.16","20"
,,"Living common law - Widowed","Total - Age","..","41026.2.8.1","180"
,,,"15 to 19 years","..","41026.2.8.2","0"
,,,"20 to 24 years","..","41026.2.8.3","0"
,,,"25 to 29 years","..","41026.2.8.4","0"
,,,"30 to 34 years","..","41026.2.8.5","0"
,,,"35 to 39 years","..","41026.2.8.6","0"
,,,"40 to 44 years","..","41026.2.8.7","5"
,,,"45 to 49 years","..","41026.2.8.8","0"
,,,"50 to 54 years","..","41026.2.8.9","5"
,,,"55 to 59 years","..","41026.2.8.10","15"
,,,"60 to 64 years","..","41026.2.8.11","25"
,,,"65 to 69 years","..","41026.2.8.12","40"
,,,"70 to 74 years","..","41026.2.8.13","35"
